rounds	row	columns	wordsize	kolumns	block	key	full-diffusion
15	6	2	13	9	156	702	4
16	6	2	13	10	156	780	4
17	6	2	13	11	156	858	4
19	6	2	13	13	156	1014	4
21	6	2	13	15	156	1170	4
18	6	2	13	12	156	936	4
20	6	2	13	14	156	1092	4
9	6	2	14	3	168	252	4
8	6	2	14	2	168	168	4
22	6	2	13	16	156	1248	4
10	6	2	14	4	168	336	4
11	6	2	14	5	168	420	4
12	6	2	14	6	168	504	4
15	6	2	14	9	168	756	4
13	6	2	14	7	168	588	4
14	6	2	14	8	168	672	4
18	6	2	14	12	168	1008	4
17	6	2	14	11	168	924	4
16	6	2	14	10	168	840	4
19	6	2	14	13	168	1092	4
20	6	2	14	14	168	1176	4
22	6	2	14	16	168	1344	4
21	6	2	14	15	168	1260	4
8	6	2	15	2	180	180	8
10	6	2	15	4	180	360	4
11	6	2	15	5	180	450	4
13	6	2	15	7	180	630	4
12	6	2	15	6	180	540	4
9	6	2	15	3	180	270	10
14	6	2	15	8	180	720	4
15	6	2	15	9	180	810	4
16	6	2	15	10	180	900	4
17	6	2	15	11	180	990	4
18	6	2	15	12	180	1080	4
19	6	2	15	13	180	1170	4
20	6	2	15	14	180	1260	4
21	6	2	15	15	180	1350	4
22	6	2	15	16	180	1440	4
12	6	2	16	6	192	576	6
8	6	2	16	2	192	192	8
9	6	2	16	3	192	288	6
10	6	2	16	4	192	384	8
11	6	2	16	5	192	480	6
13	6	2	16	7	192	672	6
14	6	2	16	8	192	768	6
18	6	2	16	12	192	1152	6
15	6	2	16	9	192	864	6
17	6	2	16	11	192	1056	6
16	6	2	16	10	192	960	6
19	6	2	16	13	192	1248	6
20	6	2	16	14	192	1344	6
9	6	3	3	3	54	54	6
10	6	3	3	4	54	72	6
21	6	2	16	15	192	1440	6
22	6	2	16	16	192	1536	6
12	6	3	3	6	54	108	6
11	6	3	3	5	54	90	6
13	6	3	3	7	54	126	6
14	6	3	3	8	54	144	6
16	6	3	3	10	54	180	10
15	6	3	3	9	54	162	10
17	6	3	3	11	54	198	8
18	6	3	3	12	54	216	8
21	6	3	3	15	54	270	8
19	6	3	3	13	54	234	8
20	6	3	3	14	54	252	8
12	6	3	4	6	72	144	4
14	6	3	4	8	72	192	4
9	6	3	4	3	72	72	6
22	6	3	3	16	54	288	8
13	6	3	4	7	72	168	4
10	6	3	4	4	72	96	8
11	6	3	4	5	72	120	10
15	6	3	4	9	72	216	4
16	6	3	4	10	72	240	4
19	6	3	4	13	72	312	4
18	6	3	4	12	72	288	4
20	6	3	4	14	72	336	4
21	6	3	4	15	72	360	4
17	6	3	4	11	72	264	4
22	6	3	4	16	72	384	4
9	6	3	5	3	90	90	4
12	6	3	5	6	90	180	4
13	6	3	5	7	90	210	4
11	6	3	5	5	90	150	4
10	6	3	5	4	90	120	4
14	6	3	5	8	90	240	4
15	6	3	5	9	90	270	4
16	6	3	5	10	90	300	4
17	6	3	5	11	90	330	4
18	6	3	5	12	90	360	4
19	6	3	5	13	90	390	4
20	6	3	5	14	90	420	4
21	6	3	5	15	90	450	4
22	6	3	5	16	90	480	4
9	6	3	6	3	108	108	4
10	6	3	6	4	108	144	4
11	6	3	6	5	108	180	4
15	6	3	6	9	108	324	4
12	6	3	6	6	108	216	4
13	6	3	6	7	108	252	4
14	6	3	6	8	108	288	4
16	6	3	6	10	108	360	4
17	6	3	6	11	108	396	4
19	6	3	6	13	108	468	4
18	6	3	6	12	108	432	4
21	6	3	6	15	108	540	4
20	6	3	6	14	108	504	4
22	6	3	6	16	108	576	4
12	6	3	7	6	126	252	4
10	6	3	7	4	126	168	4
9	6	3	7	3	126	126	4
11	6	3	7	5	126	210	4
13	6	3	7	7	126	294	4
15	6	3	7	9	126	378	4
14	6	3	7	8	126	336	4
17	6	3	7	11	126	462	4
16	6	3	7	10	126	420	4
18	6	3	7	12	126	504	4
20	6	3	7	14	126	588	4
19	6	3	7	13	126	546	4
21	6	3	7	15	126	630	4
22	6	3	7	16	126	672	4
9	6	3	8	3	144	144	4
12	6	3	8	6	144	288	4
10	6	3	8	4	144	192	4
11	6	3	8	5	144	240	4
14	6	3	8	8	144	384	4
13	6	3	8	7	144	336	4
15	6	3	8	9	144	432	4
16	6	3	8	10	144	480	4
20	6	3	8	14	144	672	4
17	6	3	8	11	144	528	4
18	6	3	8	12	144	576	4
19	6	3	8	13	144	624	4
21	6	3	8	15	144	720	4
22	6	3	8	16	144	768	4
9	6	3	9	3	162	162	6
10	6	3	9	4	162	216	6
13	6	3	9	7	162	378	6
14	6	3	9	8	162	432	6
11	6	3	9	5	162	270	8
16	6	3	9	10	162	540	6
15	6	3	9	9	162	486	6
18	6	3	9	12	162	648	6
19	6	3	9	13	162	702	6
17	6	3	9	11	162	594	6
12	6	3	9	6	162	324	10
20	6	3	9	14	162	756	6
21	6	3	9	15	162	810	6
22	6	3	9	16	162	864	6
9	6	3	10	3	180	180	6
13	6	3	10	7	180	420	4
12	6	3	10	6	180	360	4
14	6	3	10	8	180	480	4
10	6	3	10	4	180	240	8
11	6	3	10	5	180	300	6
15	6	3	10	9	180	540	4
16	6	3	10	10	180	600	4
17	6	3	10	11	180	660	4
19	6	3	10	13	180	780	4
20	6	3	10	14	180	840	4
18	6	3	10	12	180	720	4
21	6	3	10	15	180	900	4
22	6	3	10	16	180	960	4
9	6	3	11	3	198	198	4
10	6	3	11	4	198	264	4
11	6	3	11	5	198	330	4
14	6	3	11	8	198	528	6
13	6	3	11	7	198	462	6
16	6	3	11	10	198	660	6
15	6	3	11	9	198	594	6
12	6	3	11	6	198	396	8
17	6	3	11	11	198	726	6
18	6	3	11	12	198	792	6
19	6	3	11	13	198	858	6
20	6	3	11	14	198	924	6
21	6	3	11	15	198	990	6
11	6	3	12	5	216	360	6
10	6	3	12	4	216	288	6
22	6	3	11	16	198	1056	6
9	6	3	12	3	216	216	8
13	6	3	12	7	216	504	6
12	6	3	12	6	216	432	6
14	6	3	12	8	216	576	8
15	6	3	12	9	216	648	8
17	6	3	12	11	216	792	8
16	6	3	12	10	216	720	8
18	6	3	12	12	216	864	8
19	6	3	12	13	216	936	8
11	6	3	13	5	234	390	8
20	6	3	12	14	216	1008	8
21	6	3	12	15	216	1080	8
22	6	3	12	16	216	1152	8
10	6	3	13	4	234	312	6
9	6	3	13	3	234	234	6
14	6	3	13	8	234	624	6
15	6	3	13	9	234	702	8
12	6	3	13	6	234	468	8
16	6	3	13	10	234	780	8
17	6	3	13	11	234	858	8
13	6	3	13	7	234	546	10
18	6	3	13	12	234	936	8
9	6	3	14	3	252	252	4
20	6	3	13	14	234	1092	8
21	6	3	13	15	234	1170	8
19	6	3	13	13	234	1014	8
22	6	3	13	16	234	1248	8
10	6	3	14	4	252	336	4
11	6	3	14	5	252	420	4
14	6	3	14	8	252	672	4
12	6	3	14	6	252	504	4
13	6	3	14	7	252	588	4
18	6	3	14	12	252	1008	4
15	6	3	14	9	252	756	4
16	6	3	14	10	252	840	4
17	6	3	14	11	252	924	4
20	6	3	14	14	252	1176	4
19	6	3	14	13	252	1092	4
22	6	3	14	16	252	1344	4
21	6	3	14	15	252	1260	4
10	6	3	15	4	270	360	6
12	6	3	15	6	270	540	6
9	6	3	15	3	270	270	10
13	6	3	15	7	270	630	6
11	6	3	15	5	270	450	8
14	6	3	15	8	270	720	6
15	6	3	15	9	270	810	6
16	6	3	15	10	270	900	6
17	6	3	15	11	270	990	6
19	6	3	15	13	270	1170	6
18	6	3	15	12	270	1080	6
21	6	3	15	15	270	1350	6
20	6	3	15	14	270	1260	6
9	6	3	16	3	288	288	8
22	6	3	15	16	270	1440	6
15	6	3	16	9	288	864	4
12	6	3	16	6	288	576	4
10	6	3	16	4	288	384	6
13	6	3	16	7	288	672	4
14	6	3	16	8	288	768	4
11	6	3	16	5	288	480	6
16	6	3	16	10	288	960	4
18	6	3	16	12	288	1152	4
17	6	3	16	11	288	1056	4
10	6	4	3	4	72	72	6
22	6	3	16	16	288	1536	4
11	6	4	3	5	72	90	6
19	6	3	16	13	288	1248	4
12	6	4	3	6	72	108	6
20	6	3	16	14	288	1344	4
21	6	3	16	15	288	1440	4
13	6	4	3	7	72	126	6
15	6	4	3	9	72	162	6
14	6	4	3	8	72	144	6
16	6	4	3	10	72	180	6
18	6	4	3	12	72	216	6
21	6	4	3	15	72	270	6
19	6	4	3	13	72	234	6
17	6	4	3	11	72	198	8
20	6	4	3	14	72	252	6
22	6	4	3	16	72	288	6
16	6	4	4	10	96	240	4
10	6	4	4	4	96	96	6
14	6	4	4	8	96	192	4
11	6	4	4	5	96	120	6
13	6	4	4	7	96	168	6
15	6	4	4	9	96	216	4
12	6	4	4	6	96	144	10
18	6	4	4	12	96	288	4
17	6	4	4	11	96	264	4
20	6	4	4	14	96	336	4
19	6	4	4	13	96	312	4
21	6	4	4	15	96	360	4
22	6	4	4	16	96	384	4
10	6	4	5	4	120	120	4
11	6	4	5	5	120	150	4
12	6	4	5	6	120	180	4
13	6	4	5	7	120	210	4
18	6	4	5	12	120	360	4
15	6	4	5	9	120	270	4
14	6	4	5	8	120	240	4
16	6	4	5	10	120	300	4
17	6	4	5	11	120	330	4
12	6	4	6	6	144	216	4
19	6	4	5	13	120	390	4
21	6	4	5	15	120	450	4
22	6	4	5	16	120	480	4
20	6	4	5	14	120	420	4
10	6	4	6	4	144	144	4
11	6	4	6	5	144	180	4
13	6	4	6	7	144	252	4
14	6	4	6	8	144	288	8
20	6	4	6	14	144	504	6
17	6	4	6	11	144	396	8
16	6	4	6	10	144	360	8
18	6	4	6	12	144	432	6
19	6	4	6	13	144	468	6
15	6	4	6	9	144	324	10
22	6	4	6	16	144	576	6
11	6	4	7	5	168	210	4
10	6	4	7	4	168	168	4
12	6	4	7	6	168	252	4
13	6	4	7	7	168	294	4
21	6	4	6	15	144	540	6
15	6	4	7	9	168	378	6
14	6	4	7	8	168	336	8
16	6	4	7	10	168	420	6
20	6	4	7	14	168	588	6
17	6	4	7	11	168	462	6
18	6	4	7	12	168	504	6
19	6	4	7	13	168	546	6
21	6	4	7	15	168	630	6
11	6	4	8	5	192	240	6
22	6	4	7	16	168	672	6
10	6	4	8	4	192	192	6
15	6	4	8	9	192	432	4
14	6	4	8	8	192	384	4
13	6	4	8	7	192	336	6
17	6	4	8	11	192	528	4
16	6	4	8	10	192	480	4
18	6	4	8	12	192	576	4
19	6	4	8	13	192	624	4
10	6	4	9	4	216	216	4
20	6	4	8	14	192	672	4
21	6	4	8	15	192	720	4
22	6	4	8	16	192	768	4
12	6	4	8	6	192	288	12
11	6	4	9	5	216	270	4
12	6	4	9	6	216	324	4
13	6	4	9	7	216	378	4
16	6	4	9	10	216	540	6
17	6	4	9	11	216	594	6
15	6	4	9	9	216	486	8
20	6	4	9	14	216	756	6
18	6	4	9	12	216	648	6
14	6	4	9	8	216	432	10
19	6	4	9	13	216	702	6
21	6	4	9	15	216	810	6
22	6	4	9	16	216	864	6
12	6	4	10	6	240	360	6
14	6	4	10	8	240	480	4
10	6	4	10	4	240	240	8
15	6	4	10	9	240	540	4
16	6	4	10	10	240	600	4
17	6	4	10	11	240	660	4
13	6	4	10	7	240	420	8
11	6	4	10	5	240	300	12
19	6	4	10	13	240	780	4
18	6	4	10	12	240	720	4
22	6	4	10	16	240	960	4
20	6	4	10	14	240	840	4
21	6	4	10	15	240	900	4
10	6	4	11	4	264	264	4
11	6	4	11	5	264	330	4
12	6	4	11	6	264	396	4
13	6	4	11	7	264	462	4
18	6	4	11	12	264	792	6
15	6	4	11	9	264	594	6
17	6	4	11	11	264	726	6
16	6	4	11	10	264	660	6
19	6	4	11	13	264	858	6
20	6	4	11	14	264	924	6
14	6	4	11	8	264	528	10
21	6	4	11	15	264	990	6
22	6	4	11	16	264	1056	6
11	6	4	12	5	288	360	6
10	6	4	12	4	288	288	6
12	6	4	12	6	288	432	6
13	6	4	12	7	288	504	6
14	6	4	12	8	288	576	6
15	6	4	12	9	288	648	6
16	6	4	12	10	288	720	10
17	6	4	12	11	288	792	6
19	6	4	12	13	288	936	10
18	6	4	12	12	288	864	10
20	6	4	12	14	288	1008	10
10	6	4	13	4	312	312	6
11	6	4	13	5	312	390	6
21	6	4	12	15	288	1080	10
22	6	4	12	16	288	1152	8
13	6	4	13	7	312	546	6
12	6	4	13	6	312	468	6
15	6	4	13	9	312	702	4
14	6	4	13	8	312	624	4
16	6	4	13	10	312	780	4
18	6	4	13	12	312	936	4
17	6	4	13	11	312	858	4
19	6	4	13	13	312	1014	4
20	6	4	13	14	312	1092	4
21	6	4	13	15	312	1170	4
10	6	4	14	4	336	336	4
22	6	4	13	16	312	1248	4
11	6	4	14	5	336	420	4
12	6	4	14	6	336	504	4
15	6	4	14	9	336	756	4
13	6	4	14	7	336	588	4
16	6	4	14	10	336	840	4
14	6	4	14	8	336	672	4
17	6	4	14	11	336	924	4
18	6	4	14	12	336	1008	4
19	6	4	14	13	336	1092	4
22	6	4	14	16	336	1344	4
20	6	4	14	14	336	1176	4
21	6	4	14	15	336	1260	4
10	6	4	15	4	360	360	6
11	6	4	15	5	360	450	6
13	6	4	15	7	360	630	6
14	6	4	15	8	360	720	6
15	6	4	15	9	360	810	6
12	6	4	15	6	360	540	10
16	6	4	15	10	360	900	6
20	6	4	15	14	360	1260	6
18	6	4	15	12	360	1080	6
19	6	4	15	13	360	1170	6
17	6	4	15	11	360	990	10
21	6	4	15	15	360	1350	6
22	6	4	15	16	360	1440	6
12	6	4	16	6	384	576	6
10	6	4	16	4	384	384	6
11	6	4	16	5	384	480	6
16	6	4	16	10	384	960	4
13	6	4	16	7	384	672	6
14	6	4	16	8	384	768	4
15	6	4	16	9	384	864	4
21	6	4	16	15	384	1440	4
11	6	5	3	5	90	90	6
18	6	4	16	12	384	1152	4
17	6	4	16	11	384	1056	4
19	6	4	16	13	384	1248	4
20	6	4	16	14	384	1344	4
22	6	4	16	16	384	1536	4
12	6	5	3	6	90	108	6
13	6	5	3	7	90	126	6
16	6	5	3	10	90	180	6
17	6	5	3	11	90	198	10
15	6	5	3	9	90	162	8
19	6	5	3	13	90	234	6
14	6	5	3	8	90	144	10
18	6	5	3	12	90	216	6
22	6	5	3	16	90	288	8
21	6	5	3	15	90	270	8
20	6	5	3	14	90	252	10
14	6	5	4	8	120	192	6
11	6	5	4	5	120	120	6
15	6	5	4	9	120	216	8
12	6	5	4	6	120	144	8
13	6	5	4	7	120	168	8
17	6	5	4	11	120	264	6
21	6	5	4	15	120	360	6
20	6	5	4	14	120	336	6
22	6	5	4	16	120	384	6
16	6	5	4	10	120	240	10
18	6	5	4	12	120	288	6
19	6	5	4	13	120	312	6
11	6	5	5	5	150	150	4
12	6	5	5	6	150	180	4
13	6	5	5	7	150	210	4
14	6	5	5	8	150	240	4
15	6	5	5	9	150	270	4
18	6	5	5	12	150	360	6
19	6	5	5	13	150	390	10
20	6	5	5	14	150	420	6
17	6	5	5	11	150	330	8
21	6	5	5	15	150	450	6
22	6	5	5	16	150	480	6
12	6	5	6	6	180	216	4
13	6	5	6	7	180	252	4
11	6	5	6	5	180	180	4
16	6	5	5	10	150	300	12
14	6	5	6	8	180	288	4
15	6	5	6	9	180	324	4
16	6	5	6	10	180	360	8
11	6	5	7	5	210	210	4
17	6	5	6	11	180	396	8
20	6	5	6	14	180	504	8
18	6	5	6	12	180	432	8
19	6	5	6	13	180	468	10
22	6	5	6	16	180	576	6
21	6	5	6	15	180	540	6
15	6	5	7	9	210	378	4
12	6	5	7	6	210	252	4
13	6	5	7	7	210	294	4
14	6	5	7	8	210	336	4
18	6	5	7	12	210	504	6
19	6	5	7	13	210	546	6
17	6	5	7	11	210	462	6
21	6	5	7	15	210	630	6
22	6	5	7	16	210	672	6
16	6	5	7	10	210	420	8
20	6	5	7	14	210	588	10
12	6	5	8	6	240	288	6
11	6	5	8	5	240	240	6
16	6	5	8	10	240	480	4
13	6	5	8	7	240	336	6
15	6	5	8	9	240	432	6
19	6	5	8	13	240	624	4
17	6	5	8	11	240	528	4
14	6	5	8	8	240	384	8
18	6	5	8	12	240	576	4
20	6	5	8	14	240	672	4
11	6	5	9	5	270	270	4
21	6	5	8	15	240	720	4
22	6	5	8	16	240	768	4
14	6	5	9	8	270	432	4
12	6	5	9	6	270	324	4
13	6	5	9	7	270	378	4
15	6	5	9	9	270	486	4
19	6	5	9	13	270	702	6
22	6	5	9	16	270	864	6
16	6	5	9	10	270	540	6
17	6	5	9	11	270	594	6
21	6	5	9	15	270	810	6
18	6	5	9	12	270	648	8
11	6	5	10	5	300	300	6
20	6	5	9	14	270	756	8
14	6	5	10	8	300	480	6
16	6	5	10	10	300	600	4
12	6	5	10	6	300	360	8
18	6	5	10	12	300	720	4
17	6	5	10	11	300	660	4
21	6	5	10	15	300	900	4
15	6	5	10	9	300	540	8
19	6	5	10	13	300	780	4
20	6	5	10	14	300	840	4
13	6	5	10	7	300	420	12
22	6	5	10	16	300	960	4
11	6	5	11	5	330	330	4
12	6	5	11	6	330	396	4
16	6	5	11	10	330	660	4
13	6	5	11	7	330	462	4
15	6	5	11	9	330	594	4
14	6	5	11	8	330	528	4
17	6	5	11	11	330	726	4
18	6	5	11	12	330	792	4
19	6	5	11	13	330	858	4
22	6	5	11	16	330	1056	4
21	6	5	11	15	330	990	4
20	6	5	11	14	330	924	4
12	6	5	12	6	360	432	6
13	6	5	12	7	360	504	6
11	6	5	12	5	360	360	8
15	6	5	12	9	360	648	6
17	6	5	12	11	360	792	6
14	6	5	12	8	360	576	8
16	6	5	12	10	360	720	8
22	6	5	12	16	360	1152	6
19	6	5	12	13	360	936	6
21	6	5	12	15	360	1080	6
18	6	5	12	12	360	864	8
11	6	5	13	5	390	390	4
20	6	5	12	14	360	1008	10
12	6	5	13	6	390	468	4
13	6	5	13	7	390	546	4
15	6	5	13	9	390	702	4
17	6	5	13	11	390	858	4
14	6	5	13	8	390	624	4
16	6	5	13	10	390	780	4
18	6	5	13	12	390	936	4
19	6	5	13	13	390	1014	4
21	6	5	13	15	390	1170	4
20	6	5	13	14	390	1092	4
11	6	5	14	5	420	420	4
22	6	5	13	16	390	1248	4
13	6	5	14	7	420	588	4
12	6	5	14	6	420	504	4
14	6	5	14	8	420	672	4
16	6	5	14	10	420	840	4
15	6	5	14	9	420	756	4
17	6	5	14	11	420	924	4
18	6	5	14	12	420	1008	4
19	6	5	14	13	420	1092	4
21	6	5	14	15	420	1260	4
20	6	5	14	14	420	1176	4
22	6	5	14	16	420	1344	4
11	6	5	15	5	450	450	6
13	6	5	15	7	450	630	6
15	6	5	15	9	450	810	6
14	6	5	15	8	450	720	6
12	6	5	15	6	450	540	6
17	6	5	15	11	450	990	6
16	6	5	15	10	450	900	10
18	6	5	15	12	450	1080	8
21	6	5	15	15	450	1350	6
20	6	5	15	14	450	1260	6
19	6	5	15	13	450	1170	8
22	6	5	15	16	450	1440	6
12	6	5	16	6	480	576	6
13	6	5	16	7	480	672	6
11	6	5	16	5	480	480	10
16	6	5	16	10	480	960	4
17	6	5	16	11	480	1056	4
15	6	5	16	9	480	864	8
18	6	5	16	12	480	1152	4
14	6	5	16	8	480	768	8
19	6	5	16	13	480	1248	4
12	6	6	3	6	108	108	6
20	6	5	16	14	480	1344	4
22	6	5	16	16	480	1536	4
21	6	5	16	15	480	1440	4
14	6	6	3	8	108	144	10
15	6	6	3	9	108	162	6
17	6	6	3	11	108	198	6
16	6	6	3	10	108	180	8
13	6	6	3	7	108	126	14
18	6	6	3	12	108	216	6
21	6	6	3	15	108	270	8
20	6	6	3	14	108	252	8
22	6	6	3	16	108	288	6
19	6	6	3	13	108	234	8
12	6	6	4	6	144	144	6
13	6	6	4	7	144	168	4
14	6	6	4	8	144	192	4
15	6	6	4	9	144	216	4
17	6	6	4	11	144	264	4
16	6	6	4	10	144	240	4
18	6	6	4	12	144	288	4
19	6	6	4	13	144	312	4
20	6	6	4	14	144	336	4
21	6	6	4	15	144	360	4
22	6	6	4	16	144	384	4
12	6	6	5	6	180	180	4
15	6	6	5	9	180	270	6
16	6	6	5	10	180	300	6
13	6	6	5	7	180	210	6
17	6	6	5	11	180	330	6
20	6	6	5	14	180	420	6
19	6	6	5	13	180	390	6
21	6	6	5	15	180	450	6
14	6	6	5	8	180	240	10
22	6	6	5	16	180	480	6
13	6	6	6	7	216	252	6
18	6	6	5	12	180	360	10
12	6	6	6	6	216	216	4
14	6	6	6	8	216	288	6
15	6	6	6	9	216	324	6
18	6	6	6	12	216	432	6
16	6	6	6	10	216	360	6
19	6	6	6	13	216	468	6
17	6	6	6	11	216	396	8
20	6	6	6	14	216	504	6
12	6	6	7	6	252	252	4
21	6	6	6	15	216	540	6
13	6	6	7	7	252	294	4
14	6	6	7	8	252	336	4
15	6	6	7	9	252	378	4
22	6	6	6	16	216	576	8
17	6	6	7	11	252	462	4
16	6	6	7	10	252	420	4
19	6	6	7	13	252	546	4
18	6	6	7	12	252	504	4
20	6	6	7	14	252	588	4
22	6	6	7	16	252	672	4
21	6	6	7	15	252	630	4
15	6	6	8	9	288	432	4
13	6	6	8	7	288	336	4
14	6	6	8	8	288	384	4
12	6	6	8	6	288	288	6
16	6	6	8	10	288	480	4
17	6	6	8	11	288	528	4
18	6	6	8	12	288	576	4
19	6	6	8	13	288	624	4
20	6	6	8	14	288	672	4
22	6	6	8	16	288	768	4
21	6	6	8	15	288	720	4
14	6	6	9	8	324	432	6
13	6	6	9	7	324	378	6
17	6	6	9	11	324	594	6
18	6	6	9	12	324	648	6
15	6	6	9	9	324	486	6
12	6	6	9	6	324	324	10
16	6	6	9	10	324	540	6
19	6	6	9	13	324	702	6
20	6	6	9	14	324	756	8
12	6	6	10	6	360	360	6
21	6	6	9	15	324	810	6
13	6	6	10	7	360	420	4
14	6	6	10	8	360	480	4
17	6	6	10	11	360	660	4
15	6	6	10	9	360	540	4
16	6	6	10	10	360	600	4
18	6	6	10	12	360	720	4
19	6	6	10	13	360	780	4
20	6	6	10	14	360	840	4
22	6	6	9	16	324	864	14
21	6	6	10	15	360	900	4
22	6	6	10	16	360	960	4
12	6	6	11	6	396	396	4
15	6	6	11	9	396	594	6
13	6	6	11	7	396	462	6
14	6	6	11	8	396	528	8
16	6	6	11	10	396	660	6
18	6	6	11	12	396	792	8
17	6	6	11	11	396	726	6
21	6	6	11	15	396	990	6
13	6	6	12	7	432	504	6
22	6	6	11	16	396	1056	6
12	6	6	12	6	432	432	4
14	6	6	12	8	432	576	6
20	6	6	11	14	396	924	8
19	6	6	11	13	396	858	10
16	6	6	12	10	432	720	6
15	6	6	12	9	432	648	6
17	6	6	12	11	432	792	6
18	6	6	12	12	432	864	6
22	6	6	12	16	432	1152	8
19	6	6	12	13	432	936	8
20	6	6	12	14	432	1008	6
21	6	6	12	15	432	1080	6
15	6	6	13	9	468	702	4
13	6	6	13	7	468	546	4
12	6	6	13	6	468	468	8
16	6	6	13	10	468	780	4
14	6	6	13	8	468	624	4
17	6	6	13	11	468	858	4
18	6	6	13	12	468	936	4
21	6	6	13	15	468	1170	4
19	6	6	13	13	468	1014	4
20	6	6	13	14	468	1092	4
22	6	6	13	16	468	1248	4
12	6	6	14	6	504	504	4
13	6	6	14	7	504	588	4
16	6	6	14	10	504	840	4
15	6	6	14	9	504	756	4
14	6	6	14	8	504	672	4
17	6	6	14	11	504	924	4
18	6	6	14	12	504	1008	4
19	6	6	14	13	504	1092	4
22	6	6	14	16	504	1344	4
20	6	6	14	14	504	1176	4
12	6	6	15	6	540	540	6
21	6	6	14	15	504	1260	4
14	6	6	15	8	540	720	6
13	6	6	15	7	540	630	6
16	6	6	15	10	540	900	6
17	6	6	15	11	540	990	6
15	6	6	15	9	540	810	6
20	6	6	15	14	540	1260	6
21	6	6	15	15	540	1350	6
22	6	6	15	16	540	1440	6
18	6	6	15	12	540	1080	6
19	6	6	15	13	540	1170	8
12	6	6	16	6	576	576	4
13	6	6	16	7	576	672	4
16	6	6	16	10	576	960	4
14	6	6	16	8	576	768	4
15	6	6	16	9	576	864	4
17	6	6	16	11	576	1056	4
18	6	6	16	12	576	1152	4
21	6	6	16	15	576	1440	4
14	6	7	3	8	126	144	6
20	6	6	16	14	576	1344	4
19	6	6	16	13	576	1248	4
15	6	7	3	9	126	162	6
13	6	7	3	7	126	126	8
16	6	7	3	10	126	180	8
22	6	6	16	16	576	1536	4
17	6	7	3	11	126	198	10
18	6	7	3	12	126	216	8
19	6	7	3	13	126	234	6
20	6	7	3	14	126	252	6
22	6	7	3	16	126	288	10
13	6	7	4	7	168	168	6
21	6	7	3	15	126	270	12
16	6	7	4	10	168	240	6
17	6	7	4	11	168	264	6
15	6	7	4	9	168	216	10
19	6	7	4	13	168	312	8
20	6	7	4	14	168	336	6
14	6	7	4	8	168	192	14
18	6	7	4	12	168	288	8
21	6	7	4	15	168	360	6
22	6	7	4	16	168	384	10
14	6	7	5	8	210	240	8
13	6	7	5	7	210	210	10
18	6	7	5	12	210	360	6
17	6	7	5	11	210	330	8
16	6	7	5	10	210	300	10
19	6	7	5	13	210	390	6
15	6	7	5	9	210	270	10
20	6	7	5	14	210	420	8
21	6	7	5	15	210	450	6
22	6	7	5	16	210	480	8
13	6	7	6	7	252	252	8
15	6	7	6	9	252	324	8
16	6	7	6	10	252	360	6
14	6	7	6	8	252	288	10
18	6	7	6	12	252	432	8
21	6	7	6	15	252	540	8
17	6	7	6	11	252	396	10
20	6	7	6	14	252	504	8
19	6	7	6	13	252	468	10
22	6	7	6	16	252	576	6
15	6	7	7	9	294	378	8
13	6	7	7	7	294	294	6
14	6	7	7	8	294	336	6
16	6	7	7	10	294	420	6
17	6	7	7	11	294	462	8
18	6	7	7	12	294	504	6
20	6	7	7	14	294	588	6
19	6	7	7	13	294	546	8
22	6	7	7	16	294	672	6
14	6	7	8	8	336	384	8
21	6	7	7	15	294	630	8
13	6	7	8	7	336	336	8
16	6	7	8	10	336	480	8
15	6	7	8	9	336	432	6
17	6	7	8	11	336	528	6
18	6	7	8	12	336	576	6
22	6	7	8	16	336	768	6
19	6	7	8	13	336	624	8
20	6	7	8	14	336	672	8
21	6	7	8	15	336	720	6
13	6	7	9	7	378	378	8
16	6	7	9	10	378	540	8
15	6	7	9	9	378	486	8
17	6	7	9	11	378	594	8
19	6	7	9	13	378	702	8
14	6	7	9	8	378	432	12
18	6	7	9	12	378	648	8
20	6	7	9	14	378	756	8
22	6	7	9	16	378	864	6
15	6	7	10	9	420	540	6
14	6	7	10	8	420	480	6
21	6	7	9	15	378	810	10
13	6	7	10	7	420	420	6
16	6	7	10	10	420	600	6
17	6	7	10	11	420	660	6
18	6	7	10	12	420	720	8
20	6	7	10	14	420	840	6
19	6	7	10	13	420	780	8
22	6	7	10	16	420	960	8
13	6	7	11	7	462	462	6
21	6	7	10	15	420	900	10
14	6	7	11	8	462	528	12
15	6	7	11	9	462	594	8
17	6	7	11	11	462	726	6
18	6	7	11	12	462	792	6
20	6	7	11	14	462	924	6
16	6	7	11	10	462	660	10
19	6	7	11	13	462	858	8
21	6	7	11	15	462	990	8
13	6	7	12	7	504	504	6
14	6	7	12	8	504	576	6
16	6	7	12	10	504	720	8
22	6	7	11	16	462	1056	8
17	6	7	12	11	504	792	8
15	6	7	12	9	504	648	8
18	6	7	12	12	504	864	8
20	6	7	12	14	504	1008	6
21	6	7	12	15	504	1080	8
19	6	7	12	13	504	936	6
22	6	7	12	16	504	1152	6
13	6	7	13	7	546	546	6
14	6	7	13	8	546	624	6
15	6	7	13	9	546	702	6
16	6	7	13	10	546	780	8
17	6	7	13	11	546	858	10
19	6	7	13	13	546	1014	6
21	6	7	13	15	546	1170	8
18	6	7	13	12	546	936	8
20	6	7	13	14	546	1092	6
22	6	7	13	16	546	1248	8
14	6	7	14	8	588	672	6
13	6	7	14	7	588	588	8
